B 1000
I 55 28
I 128 170
I 31 91
I 193 197
I 198 46
I 77 106
I 28 74
I 14 10
I 111 82
I 137 91
I 46 44
I 192 124
I 122 4
I 103 122
I 197 56
I 163 145
I 120 155
I 180 29
I 131 36
I 160 76
I 110 116
I 125 147
I 170 26
I 108 153
I 68 13
I 170 173
I 34 91
I 136 153
I 148 56
I 178 112
I 101 160
I 38 130
I 169 49
I 32 144
I 78 8
I 149 118
I 186 49
I 62 69
I 116 32
I 170 117
I 69 104
I 96 141
I 179 194
I 51 37
I 74 10
I 137 150
I 32 124
I 120 81
I 64 117
I 138 38
I 25 2
I 70 131
I 178 191
I 130 110
I 154 48
I 23 10
I 94 146
I 190 137
I 92 94
I 115 22
I 25 90
I 74 124
I 189 51
I 70 188
I 192 97
I 148 28
I 127 194
I 56 94
I 22 133
I 124 74
I 158 173
I 181 94
I 54 183
I 88 40
I 150 197
I 6 155
I 43 58
I 174 48
I 70 19
I 135 166
I 92 140
I 62 23
I 7 46
I 196 103
I 36 152
I 24 87
I 130 19
I 12 86
I 11 86
I 74 48
I 33 169
I 113 32
I 62 115
I 16 73
I 91 163
I 58 49
I 182 83
I 75 173
I 195 111
I 117 4
I 195 42
I 55 194
I 62 79
I 13 139
I 35 199
I 51 185
I 73 72
I 17 3
I 195 129
I 91 22
I 171 88
I 62 109
I 68 104
I 85 160
I 39 177
I 195 76
I 9 76
I 125 182
I 190 94
I 86 39
I 88 16
I 54 121
I 188 135
I 18 141
I 135 77
I 42 31
I 3 189
I 114 112
I 58 88
I 129 177
I 121 137
I 64 112
I 75 135
I 105 138
I 115 110
I 81 103
I 81 101
I 117 85
I 59 1
I 85 95
I 194 197
I 186 59
I 133 23
I 173 177
I 67 80
I 105 197
I 28 133
I 135 22
I 171 66
I 61 104
I 127 12
I 197 126
I 157 187
I 191 52
I 14 113
I 4 150
I 8 50
I 43 84
I 83 181
I 62 6
I 192 119
I 52 12
I 54 96
I 137 42
I 20 90
I 126 118
I 98 9
I 177 25
I 8 196
I 161 57
I 164 86
I 91 108
I 72 140
I 99 123
I 39 44
I 195 124
I 148 147
I 10 6
I 98 5
I 108 37
I 87 152
I 120 174
I 183 106
I 64 127
I 185 141
I 127 96
I 108 12
I 46 184
I 27 101
I 87 78
I 143 130
I 79 22
I 95 20
I 187 103
I 8 54
I 165 110
I 33 48
I 9 64
I 47 12
I 12 130
I 68 70
I 19 132
I 110 165
I 162 103
I 54 165
I 96 110
I 32 114
I 60 3
I 188 63
I 149 178
I 147 79
I 197 158
I 165 162
I 102 188
I 152 29
I 19 15
I 159 103
I 9 111
I 171 191
I 105 13
I 41 199
I 191 35
I 188 130
I 159 113
I 188 183
I 22 131
I 26 136
I 18 26
I 127 18
I 159 181
I 191 22
I 165 1
I 60 61
I 86 120
I 174 126
I 142 117
I 2 8
I 187 101
I 80 26
I 6 152
I 50 47
I 134 127
I 154 127
I 69 145
I 129 111
I 168 80
I 193 196
I 136 32
I 78 120
I 106 100
I 84 183
I 199 95
I 101 143
I 80 31
I 57 46
I 20 129
I 37 104
I 186 36
I 89 144
I 92 136
I 103 5
I 55 56
I 9 46
I 59 39
I 66 135
I 8 135
I 64 167
I 61 134
I 63 1
I 50 136
I 142 106
I 120 37
I 164 58
I 59 102
I 184 114
I 155 145
I 104 106
I 192 37
I 183 187
I 56 151
I 36 32
I 106 61
I 50 189
I 178 67
I 188 146
I 143 59
I 46 106
I 27 28
I 131 56
I 168 5
I 92 150
I 4 142
I 170 6
I 1 195
I 11 115
I 111 117
I 93 178
I 51 155
I 121 38
I 114 109
I 187 72
I 117 94
I 134 159
I 150 115
I 17 168
I 175 5
I 187 175
I 13 78
I 83 55
I 77 51
I 164 171
I 144 115
I 11 70
I 91 13
I 35 168
I 20 86
I 50 13
I 132 93
I 73 26
I 100 124
I 70 133
I 109 130
I 135 108
I 14 175
I 162 128
I 71 115
I 195 153
I 182 129
I 74 2
I 99 16
I 20 108
I 143 77
I 94 15
I 6 188
I 138 151
I 128 194
I 105 163
I 84 12
I 95 59
I 44 190
I 177 139
I 13 150
I 103 187
I 140 160
I 46 9
I 125 0
I 140 87
I 113 129
I 152 199
I 75 19
I 66 131
I 37 86
I 135 29
I 11 181
I 110 191
I 32 156
I 145 0
I 154 124
I 8 115
I 173 157
I 102 129
I 144 195
I 24 107
I 80 97
I 79 171
I 112 48
I 166 126
I 187 162
I 148 55
I 91 52
I 182 84
I 168 146
I 25 117
I 193 109
I 157 55
I 34 153
I 149 34
I 74 31
I 11 1
I 172 159
I 122 12
I 182 40
I 79 90
I 13 158
I 157 3
I 39 90
I 31 109
I 158 162
I 84 141
I 82 18
I 195 128
I 189 196
I 64 173
I 59 194
I 69 159
I 146 199
I 70 25
I 165 11
I 119 47
I 138 62
I 136 161
I 39 164
I 95 79
I 158 18
I 19 196
I 83 196
I 138 149
I 112 83
I 107 44
I 144 74
I 195 83
I 164 59
I 71 23
I 112 80
I 90 172
I 2 136
I 89 12
I 171 137
I 68 140
I 33 129
I 164 42
I 187 100
I 137 75
I 146 63
I 130 104
I 27 139
I 0 57
I 25 1
I 19 149
I 71 24
I 137 51
I 33 8
I 68 19
I 101 182
I 4 189
I 190 19
I 16 127
I 165 84
I 121 155
I 46 102
I 53 103
I 52 88
I 65 172
I 79 41
I 137 94
I 10 152
I 155 8
I 185 150
I 44 52
I 159 146
I 3 97
I 156 82
I 186 197
I 138 167
I 112 60
I 65 80
I 135 76
I 16 31
I 151 32
I 108 6
I 6 175
I 131 38
I 106 179
B 1000
I 138 65
I 141 4
I 93 140
I 0 70
I 23 24
I 144 10
I 24 144
I 2 152
I 29 104
I 57 191
I 109 7
I 199 78
I 43 160
I 123 179
I 76 85
I 144 75
I 53 30
I 185 164
I 142 134
I 46 103
I 72 149
I 155 0
I 112 132
I 96 128
I 175 87
I 122 67
I 165 60
I 122 194
I 94 8
I 73 16
I 65 174
I 193 184
I 2 129
I 157 171
I 78 131
I 8 55
I 2 163
I 66 79
I 104 149
I 164 143
I 35 34
I 6 87
I 124 193
I 84 60
I 158 170
I 137 29
I 193 75
I 192 144
I 48 78
I 122 116
I 169 128
I 134 121
I 128 137
I 21 75
I 29 20
I 39 134
I 151 35
I 175 68
I 117 89
I 44 102
I 87 48
I 40 30
I 115 70
I 90 186
I 113 176
I 147 167
I 37 74
I 58 88
I 113 97
I 13 27
I 184 70
I 129 39
I 33 31
I 190 21
I 100 32
I 144 170
I 17 10
I 147 18
I 54 196
I 177 124
I 42 65
I 65 191
I 74 17
I 137 87
I 45 64
I 117 122
I 148 97
I 149 121
I 174 154
I 169 21
I 31 133
I 67 183
I 2 106
I 66 27
I 158 94
I 165 116
I 132 97
I 57 39
I 162 97
I 91 127
I 147 15
I 63 31
I 55 0
I 186 136
I 86 107
I 81 166
I 187 76
I 1 138
I 100 41
I 179 34
I 30 191
I 39 33
I 190 98
I 74 4
I 140 15
I 39 62
I 173 25
I 184 22
I 193 178
I 24 129
I 116 194
I 82 137
I 87 44
I 96 1
I 95 61
I 87 142
I 107 155
I 188 149
I 128 41
I 40 127
I 174 178
I 71 69
I 194 47
I 118 15
I 99 134
I 46 12
I 54 159
I 28 110
I 174 13
I 166 141
I 172 155
I 129 167
I 127 132
I 71 32
I 84 55
I 53 99
I 53 125
I 18 101
I 158 185
I 49 101
I 183 156
I 70 17
I 63 127
I 44 51
I 194 160
I 93 58
I 189 1
I 183 91
I 102 35
I 179 79
I 15 138
I 192 191
I 21 3
I 180 111
I 111 20
I 88 185
I 96 45
I 140 54
I 183 122
I 157 141
I 150 56
I 189 99
I 90 24
I 152 81
I 158 64
I 5 92
I 145 61
I 35 114
I 95 107
I 147 56
I 3 150
I 158 24
I 55 22
I 100 175
I 107 58
I 140 56
I 29 74
I 53 36
I 161 187
I 14 33
I 148 180
I 12 56
I 52 21
I 129 142
I 167 147
I 60 162
I 141 109
I 164 165
I 118 13
I 7 56
I 161 87
I 22 27
I 4 177
I 114 72
I 40 150
I 19 57
I 130 146
I 168 66
I 113 75
I 150 1
I 7 119
I 164 177
I 102 69
I 34 145
I 84 132
I 162 33
I 116 40
I 91 29
I 74 27
I 127 100
I 147 73
I 95 21
I 155 37
I 122 95
I 85 136
I 189 31
I 157 192
I 188 196
I 84 75
I 143 15
I 95 174
I 153 136
I 196 165
I 151 76
I 143 31
I 92 123
I 171 108
I 165 136
I 132 28
I 116 164
I 47 191
I 107 166
I 113 181
I 103 150
I 119 125
I 34 24
I 148 44
I 57 184
I 181 78
I 143 152
I 58 180
I 19 27
I 129 39
I 110 59
I 154 103
I 93 170
I 119 114
I 156 144
I 64 189
I 68 42
I 114 196
I 20 145
I 16 50
I 85 169
I 92 188
I 154 145
I 3 179
I 109 13
I 166 50
I 161 179
I 84 49
I 136 187
I 113 170
I 37 4
I 156 2
I 40 127
I 167 135
I 55 137
I 146 0
I 164 14
I 155 79
I 65 106
I 15 52
I 81 128
I 10 132
I 20 154
I 85 187
I 98 126
I 155 76
I 36 79
I 152 166
I 64 183
I 179 2
I 181 15
I 28 82
I 61 85
I 96 59
I 21 50
I 175 8
I 150 42
I 111 40
I 123 49
I 42 144
I 173 125
I 17 7
I 198 92
I 174 121
I 55 9
I 13 150
I 98 63
I 1 112
I 35 10
I 144 182
I 160 88
I 17 198
I 153 129
I 45 83
I 132 199
I 13 97
I 104 58
I 14 2
I 140 101
I 34 166
I 14 3
I 50 93
I 167 78
I 58 133
I 165 97
I 90 171
I 108 43
I 169 110
I 185 27
I 23 34
I 64 121
I 148 63
I 143 191
I 77 145
I 80 165
I 116 104
I 174 145
I 103 179
I 101 30
I 9 114
I 131 4
I 114 48
I 106 34
I 41 115
I 91 28
I 135 113
I 140 166
I 105 50
I 151 92
I 124 149
I 195 1
I 32 189
I 102 59
I 144 168
I 74 199
I 6 45
I 132 23
I 89 34
I 35 163
I 175 68
I 172 65
I 33 52
I 63 187
I 113 94
I 189 182
I 123 7
I 98 63
I 60 32
I 162 178
I 4 33
I 63 110
I 118 127
I 37 105
I 191 188
I 77 17
I 94 129
I 178 63
I 0 128
I 14 83
I 60 179
I 152 138
I 163 95
I 112 180
I 29 9
I 21 77
I 185 44
I 124 104
I 170 133
I 22 74
I 102 67
I 95 188
I 1 89
I 10 141
I 17 11
I 135 58
I 55 85
I 58 65
I 176 77
I 54 97
I 168 17
I 18 130
I 194 120
I 64 193
I 69 87
I 5 9
I 116 4
I 191 29
I 96 164
I 166 110
I 158 83
I 6 18
I 42 192
I 13 106
I 177 141
I 116 123
I 4 175
I 3 81
I 119 196
I 186 86
I 71 139
I 126 84
I 161 144
I 119 28
I 155 127
I 182 146
I 107 67
I 181 37
I 6 160
I 27 56
I 54 93
I 173 100
I 91 114
I 106 101
I 91 103
I 128 26
I 198 71
I 24 53
I 150 149
I 58 12
I 47 130
I 189 92
I 133 77
I 146 46
I 21 106
I 21 174
I 27 198
I 135 60
I 83 192
I 185 137
I 47 95
I 101 123
I 89 94
I 61 100
I 126 66
I 85 134
I 81 186
I 50 11
I 9 93
I 91 170
I 58 117
I 166 0
I 22 33
I 178 1
I 84 110
I 183 92
I 1 177
I 16 146
I 43 161
I 141 16
I 35 13
I 97 175
I 32 175
I 134 178
I 81 138
I 40 144
I 198 4
I 52 49
I 89 163
I 34 104
I 31 16
I 155 192
I 187 186
I 28 143
I 161 33
I 181 169
I 4 23
I 70 180
I 174 164
I 135 165
I 40 173
I 25 66
I 36 74
I 181 58
I 44 57
I 4 17
I 20 52
I 121 93
I 126 191
I 190 27
I 192 88
I 62 127
I 126 199
I 17 173
I 4 34
I 104 111
I 157 73
I 159 28
I 194 173
I 60 36
I 109 110
I 10 170
I 186 149
I 10 111
I 170 119
I 51 139
I 114 131
I 1 152
I 188 120
I 53 192
I 150 33
I 128 179
I 46 84
I 174 167
I 161 157
I 29 160
I 169 43
I 169 13
I 50 59
I 80 96
I 17 29
I 85 143
I 144 103
I 1 28
I 59 179
I 77 57
I 132 76
I 159 146
I 150 195
I 197 17
I 69 186
I 142 133
I 143 56
I 87 174
I 193 85
I 20 62
I 24 11
I 48 80
I 48 88
I 176 97
I 71 157
I 19 70
I 166 160
I 26 14
I 190 123
I 11 103
I 16 143
I 147 191
I 115 86
I 65 141
I 72 77
I 122 150
I 18 12
I 194 102
I 97 160
I 36 196
I 50 89
I 172 91
I 54 99
I 35 95
I 45 184
I 61 14
I 123 114
I 4 190
I 54 104
I 61 195
I 94 148
I 101 110
I 181 155
I 176 34
I 68 60
I 3 93
I 80 41
I 75 8
I 190 97
I 38 79
I 27 178
I 167 163
I 114 12
I 56 15
I 151 59
I 37 136
I 168 80
I 122 75
I 2 154
I 134 113
I 50 48
I 65 189
I 145 51
I 63 77
I 161 33
I 182 29
I 175 191
I 160 16
I 53 104
I 74 97
I 77 152
I 124 181
I 54 80
I 17 16
I 121 190
I 7 55
I 195 125
I 29 136
I 119 33
I 175 152
I 134 25
I 76 47
I 71 104
I 126 184
I 138 199
I 50 184
I 176 12
I 136 59
I 118 12
I 26 12
I 89 77
I 35 71
I 75 100
I 65 86
I 41 199
I 105 87
I 108 50
I 41 191
I 109 61
I 17 145
I 109 148
I 34 180
I 52 186
I 198 100
I 48 151
I 199 45
I 51 112
I 63 178
I 194 114
I 73 165
I 21 76
I 22 3
I 155 116
I 106 95
I 127 130
I 199 83
I 71 162
I 0 55
I 67 127
I 141 19
I 69 141
I 64 132
I 7 159
I 51 168
I 193 46
I 155 24
I 32 142
I 20 140
I 125 86
I 7 78
I 98 78
I 84 81
I 127 51
I 164 111
I 87 59
I 150 36
I 81 167
I 86 82
I 100 167
I 55 111
I 110 97
I 43 86
I 90 126
I 159 6
I 36 196
I 10 178
I 163 112
I 159 101
I 7 33
I 142 172
I 134 79
I 139 67
I 5 154
I 180 38
I 43 94
I 53 2
I 171 175
I 82 58
I 174 21
I 118 14
I 128 35
I 142 181
I 169 191
I 28 131
I 66 128
I 21 176
I 182 51
I 61 70
I 5 62
I 172 44
I 22 143
I 66 96
I 39 129
I 191 18
I 16 113
I 28 6
I 51 125
I 191 176
I 121 55
I 134 133
I 128 182
I 182 180
I 182 75
I 102 130
I 58 30
I 146 27
I 1 77
I 143 6
I 163 152
I 30 9
I 184 182
I 116 132
I 88 109
I 101 18
I 150 42
I 120 119
I 198 163
I 3 159
I 123 88
I 93 162
I 124 73
I 109 152
I 103 169
I 10 83
I 155 94
I 161 46
I 119 18
I 33 89
I 99 24
I 185 120
I 199 123
I 14 23
I 103 35
I 81 40
I 123 197
I 11 30
I 145 107
I 67 65
I 141 15
I 38 124
I 80 21
I 187 26
I 119 21
I 119 190
I 184 12
I 106 84
I 22 14
I 84 88
I 189 6
I 144 119
I 67 10
I 185 41
I 127 26
I 185 1
I 65 68
I 45 159
I 69 25
I 159 47
I 71 197
I 177 183
I 7 124
I 83 112
I 130 147
I 186 53
I 198 41
I 173 88
I 150 189
I 188 107
I 11 147
I 155 122
I 12 108
I 40 26
I 8 63
I 132 142
I 27 142
I 174 23
I 143 165
I 45 118
I 51 98
I 69 22
I 18 177
I 157 199
I 56 42
I 8 14
I 24 64
I 55 37
I 56 80
I 125 140
I 64 58
I 152 58
I 198 127
I 87 139
I 7 149
I 49 125
I 135 191
I 88 5
I 49 116
I 191 73
I 43 178
I 11 129
I 22 189
I 133 42
I 85 25
I 125 173
I 12 172
I 11 25
I 3 140
I 126 169
I 62 6
I 195 140
I 120 143
I 140 65
I 154 84
I 139 66
I 91 152
I 194 61
I 174 53
I 52 75
I 94 177
I 189 139
I 153 197
I 161 151
I 30 188
I 120 117
I 127 120
I 119 90
I 149 89
I 24 111
I 195 34
I 26 85
I 172 84
I 29 99
I 111 70
I 106 44
I 52 111
I 90 73
I 22 173
I 160 129
I 34 22
I 47 65
I 71 91
I 53 36
I 23 122
I 39 160
I 82 153
I 116 169
I 196 86
I 152 175
I 131 26
I 7 128
I 31 167
I 126 87
I 118 129
I 107 112
I 185 179
I 12 67
I 64 134
I 157 0
I 137 139
I 68 188
I 118 192
I 79 53
I 4 146
I 87 96
I 9 58
I 48 162
I 137 53
I 149 140
I 141 184
I 122 133
I 39 72
I 146 140
I 111 174
I 72 99
I 191 164
I 71 53
I 71 24
I 161 66
I 189 29
I 153 167
I 121 33
I 129 177
I 97 85
I 46 78
I 72 151
I 81 103
I 166 113
I 8 195
I 169 0
I 48 183
I 53 189
I 125 53
I 7 92
I 34 103
I 54 142
I 183 70
I 197 118
I 167 114
I 97 199
I 166 135
I 199 188
I 4 26
I 78 73
I 47 162
I 181 38
I 157 110
I 183 40
I 91 138
I 170 36
I 185 89
I 171 95
I 60 158
I 12 29
I 9 181
I 56 106
I 152 60
I 123 133
I 147 21
I 73 64
I 76 29
I 21 47
I 41 57
I 95 66
I 53 18
I 37 63
I 87 59
I 148 125
I 109 116
I 113 82
I 137 105
I 150 44
I 127 120
I 52 111
I 93 148
I 147 178
I 184 136
I 1 18
I 42 149
I 82 16
I 10 74
I 172 38
I 141 152
I 36 156
I 172 175
I 168 177
I 30 44
I 114 37
I 196 45
I 46 33
I 6 131
I 121 16
I 41 181
I 133 89
I 150 185
I 125 74
I 91 137
I 113 184
I 27 69
I 36 192
I 117 13
I 160 176
I 35 7
I 59 177
I 148 122
I 48 53
I 81 119
I 89 42
I 131 106
I 26 182
I 86 153
I 81 116
I 40 195
I 155 159
I 132 191
I 119 191
I 186 11
I 105 59
I 70 157
I 107 2
I 165 121
I 132 189
I 155 140
B 1000
I 162 193
I 82 141
I 112 164
I 66 92
I 174 123
I 190 126
I 142 191
I 178 141
I 92 105
I 60 193
I 86 116
I 75 8
I 94 46
I 85 81
I 97 163
I 97 77
I 32 13
I 178 41
I 75 78
I 39 31
I 178 9
I 36 189
I 186 69
I 79 165
I 139 148
I 12 186
I 102 78
I 115 29
I 141 101
I 9 66
I 199 176
I 53 77
I 43 25
I 51 146
I 128 62
I 124 181
I 151 50
I 126 179
I 2 193
I 39 100
I 38 27
I 199 59
I 31 99
I 159 18
I 153 104
I 131 163
I 116 13
I 126 16
I 133 6
I 188 77
I 88 175
I 145 113
I 88 196
I 41 27
I 106 179
I 159 33
I 107 50
I 75 72
I 6 124
I 81 165
I 16 87
I 94 170
I 139 91
I 183 92
I 139 91
I 91 62
I 100 8
I 81 115
I 199 158
I 53 96
I 126 186
I 107 108
I 178 180
I 21 176
I 99 103
I 48 18
I 43 141
I 24 36
I 160 31
I 34 61
I 28 79
I 35 79
I 67 143
I 51 189
I 89 52
I 76 57
I 168 116
I 74 43
I 58 104
I 82 164
I 34 74
I 197 83
I 137 187
I 113 76
I 167 196
I 143 163
I 2 21
I 135 152
I 55 87
I 162 107
I 199 158
I 1 2
I 78 66
I 45 72
I 51 31
I 35 134
I 19 130
I 143 166
I 40 96
I 11 148
I 159 160
I 155 173
I 124 180
I 188 27
I 21 192
I 45 115
I 71 89
I 107 47
I 83 180
I 61 151
I 122 179
I 141 157
I 170 148
I 160 118
I 58 91
I 136 67
I 43 12
I 144 59
I 7 26
I 44 43
I 138 24
I 126 166
I 179 116
I 121 145
I 193 103
I 81 113
I 171 52
I 168 190
I 138 32
I 98 109
I 73 30
I 83 127
I 101 80
I 163 72
I 58 126
I 114 30
I 39 38
I 31 180
I 93 110
I 91 55
I 173 14
I 67 128
I 71 81
I 165 92
I 53 149
I 64 70
I 162 144
I 41 40
I 90 31
I 140 62
I 160 132
I 5 60
I 52 179
I 5 168
I 173 0
I 180 93
I 152 115
I 46 21
I 160 23
I 140 154
I 184 15
I 10 27
I 85 21
I 41 73
I 173 182
I 12 16
I 184 29
I 147 152
I 173 92
I 138 131
I 146 106
I 87 121
I 54 115
I 123 133
I 34 94
I 50 21
I 184 161
I 28 190
I 175 19
I 160 95
I 1 101
I 39 29
I 131 196
I 38 94
I 11 199
I 28 183
I 53 16
I 132 127
I 26 68
I 1 142
I 34 156
I 179 36
I 174 177
I 38 66
I 95 83
I 120 193
I 44 76
I 100 118
I 106 18
I 111 29
I 196 114
I 10 58
I 12 22
I 198 15
I 14 153
I 149 155
I 67 95
I 3 91
I 75 0
I 29 7
I 134 129
I 146 93
I 79 133
I 42 144
I 3 17
I 125 119
I 63 38
I 178 128
I 5 23
I 109 51
I 119 169
I 193 165
I 109 102
I 60 68
I 35 10
I 91 147
I 121 107
I 87 117
I 140 12
I 87 59
I 43 23
I 34 48
I 175 9
I 144 109
I 11 34
I 50 142
I 101 0
I 195 161
I 158 125
I 102 109
I 49 155
I 127 197
I 5 129
I 70 59
I 141 198
I 93 7
I 19 75
I 195 134
I 92 64
I 12 96
I 56 154
I 145 73
I 199 111
I 36 11
I 198 16
I 88 2
I 12 5
I 197 41
I 153 142
I 143 52
I 142 95
I 52 60
I 7 191
I 50 63
I 60 70
I 119 42
I 138 151
I 12 181
I 5 130
I 151 35
I 1 132
I 114 89
I 147 153
I 1 177
I 10 1
I 114 196
I 90 58
I 27 114
I 46 83
I 67 195
I 6 44
I 166 179
I 137 79
I 164 30
I 188 18
I 74 59
I 114 27
I 166 122
I 59 10
I 153 56
I 172 70
I 91 33
I 12 34
I 127 75
I 79 62
I 167 56
I 65 118
I 145 137
I 149 165
I 82 113
I 31 150
I 192 158
I 53 197
I 5 127
I 28 106
I 89 191
I 55 43
I 119 166
I 162 125
I 126 163
I 92 168
I 130 127
I 135 187
I 121 107
I 120 199
I 106 3
I 46 163
I 83 26
I 64 9
I 62 115
I 126 142
I 129 17
I 22 86
I 114 190
I 99 180
I 145 2
I 26 124
I 77 84
I 109 52
I 126 129
I 168 144
I 119 68
I 114 123
I 125 32
I 117 174
I 148 13
I 92 129
I 152 111
I 120 185
I 103 153
I 14 133
I 98 129
I 87 104
I 107 40
I 178 116
I 130 127
I 156 138
I 35 57
I 12 178
I 126 41
I 191 194
I 62 175
I 120 20
I 94 29
I 13 25
I 26 73
I 43 185
I 58 119
I 143 90
I 169 100
I 182 179
I 166 140
I 21 95
I 29 83
I 14 104
I 192 92
I 176 113
I 21 184
I 132 79
I 128 56
I 129 20
I 60 98
I 146 51
I 61 147
I 76 129
I 141 155
I 56 25
I 103 192
I 168 17
I 85 30
I 77 54
I 91 122
I 76 83
I 32 100
I 19 10
I 72 44
I 160 110
I 4 9
I 93 125
I 156 21
I 66 198
I 199 70
I 72 187
I 130 21
I 11 193
I 51 110
I 178 22
I 10 6
I 134 94
I 154 155
I 133 48
I 21 90
I 178 185
I 14 49
I 137 97
I 87 146
I 151 9
I 101 155
I 12 159
I 140 38
I 18 101
I 65 17
I 96 36
I 3 99
I 114 153
I 178 43
I 94 78
I 60 46
I 29 92
I 18 146
I 10 6
I 187 121
I 192 122
I 198 128
I 149 50
I 17 75
I 95 194
I 188 13
I 183 28
I 108 179
I 151 124
I 196 24
I 96 171
I 153 30
I 83 110
I 186 14
I 183 7
I 102 147
I 116 39
I 55 64
I 142 194
I 162 125
I 1 105
I 97 112
I 163 154
I 150 18
I 3 21
I 5 115
I 10 172
I 19 91
I 17 32
I 199 55
I 22 37
I 91 112
I 124 83
I 91 80
I 80 168
I 105 103
I 186 50
I 97 118
I 107 82
I 82 122
I 9 157
I 26 108
I 55 149
I 62 58
I 74 111
I 70 129
I 110 158
I 118 115
I 184 30
I 156 155
I 194 165
I 63 134
I 70 41
I 30 186
I 188 101
I 171 150
I 25 182
I 162 70
I 187 33
I 40 74
I 195 133
I 55 131
I 74 2
I 149 89
I 30 38
I 199 76
I 186 90
I 187 154
I 171 125
I 143 58
I 137 64
I 187 29
I 103 34
I 147 146
I 187 85
I 131 29
I 196 79
I 91 2
I 45 47
I 181 81
I 65 141
I 167 3
I 48 62
I 36 87
I 73 152
I 32 85
I 156 196
I 192 157
I 1 72
I 163 173
I 100 131
I 99 27
I 171 141
I 109 159
I 46 160
I 179 136
I 34 125
I 43 36
I 185 12
I 149 169
I 138 129
I 102 161
I 74 62
I 9 63
I 41 134
I 48 83
I 82 169
I 191 173
I 176 95
I 13 27
I 72 64
I 78 96
I 73 68
I 112 161
I 48 102
I 181 63
I 138 46
I 46 162
I 158 182
I 176 125
I 144 136
I 177 34
I 106 103
I 187 103
I 180 122
I 19 67
I 75 164
I 118 102
I 122 57
I 121 100
I 3 149
I 83 58
I 27 104
I 110 176
I 81 120
I 72 104
I 191 31
I 73 109
I 134 150
I 91 46
I 53 45
I 88 116
I 72 44
I 111 24
I 52 79
I 93 79
I 177 111
I 156 79
I 92 193
I 77 114
I 61 12
I 140 86
I 146 27
I 79 196
I 3 194
I 45 116
I 149 43
I 188 186
I 47 187
I 106 194
I 148 170
I 63 59
I 17 172
I 58 2
I 71 169
I 141 5
I 146 46
I 93 16
I 32 128
I 157 133
I 47 160
I 174 126
I 189 173
I 77 45
I 30 80
I 184 12
I 123 181
I 161 3
I 85 106
I 185 116
I 57 23
I 85 20
I 71 5
I 167 121
I 122 3
I 154 19
I 189 57
I 113 58
I 134 94
I 73 6
I 29 9
I 10 33
I 9 141
I 171 140
I 39 188
I 51 121
I 12 121
I 141 12
I 156 104
I 134 20
I 73 77
I 62 147
I 123 20
I 108 63
I 135 113
I 128 59
I 124 23
I 161 52
I 185 135
I 132 134
I 79 128
I 121 182
I 7 65
I 108 184
I 21 159
I 66 170
I 115 71
I 26 62
I 145 153
I 48 187
I 122 2
I 164 172
I 33 54
I 141 119
I 52 145
I 190 59
I 11 159
I 123 130
I 11 126
I 130 145
I 90 195
I 11 90
I 168 109
I 171 194
I 160 47
I 188 59
I 195 80
I 57 6
I 106 55
I 98 157
I 94 143
I 183 23
I 110 74
I 117 20
I 98 167
I 7 182
I 25 154
I 16 39
I 85 151
I 1 73
I 80 153
I 32 95
I 197 188
I 78 104
I 88 176
I 64 98
I 98 109
I 114 91
I 144 146
I 6 60
I 68 105
I 63 190
I 94 187
I 120 61
I 128 2
I 195 178
I 39 81
I 24 140
I 142 90
I 64 26
I 96 52
I 141 77
I 58 113
I 31 43
I 199 155
I 1 85
I 27 165
I 192 127
I 107 194
I 109 93
I 140 157
I 121 175
I 116 193
I 39 192
I 141 163
I 182 131
I 131 105
I 170 148
I 136 114
I 44 97
I 134 141
I 93 148
I 174 59
I 98 138
I 31 100
I 110 178
I 121 80
I 39 87
I 73 100
I 171 40
I 37 161
I 134 75
I 171 88
I 105 159
I 89 76
I 113 4
I 190 51
I 176 72
I 180 20
I 198 126
I 192 166
I 184 189
I 85 97
I 16 125
I 152 18
I 7 195
I 90 152
I 176 131
I 122 34
I 147 18
I 70 19
I 17 163
I 78 28
I 115 27
I 6 105
I 110 163
I 169 139
I 118 156
I 25 2
I 36 83
I 184 110
I 177 188
I 135 195
I 11 169
I 39 19
I 191 76
I 126 58
I 48 60
I 73 93
I 51 37
I 56 177
I 161 151
I 102 55
I 139 92
I 36 181
I 56 145
I 120 146
I 123 71
I 2 122
I 154 51
I 160 1
I 148 119
I 49 54
I 81 25
I 69 176
I 123 129
I 82 156
I 81 185
I 131 61
I 93 34
I 132 70
I 126 13
I 83 177
I 184 189
I 72 195
I 158 10
I 154 80
I 110 80
I 14 156
I 51 112
I 86 197
I 128 179
I 171 141
I 167 121
I 49 88
I 159 153
I 96 39
I 138 72
I 118 61
I 179 74
I 3 116
I 10 36
I 133 6
I 82 61
I 156 54
I 72 150
I 11 190
I 36 184
I 119 33
I 99 17
I 18 132
I 35 152
I 80 52
I 55 68
I 156 158
I 198 119
I 140 96
I 120 136
I 125 101
I 26 156
I 163 164
I 32 17
I 102 97
I 124 3
I 139 74
I 37 197
I 172 114
I 37 54
I 165 149
I 13 115
I 132 120
I 157 106
I 5 107
I 25 17
I 78 5
I 54 35
I 124 50
I 167 88
I 62 61
I 194 35
I 29 18
I 62 100
I 17 105
I 156 191
I 20 59
I 97 47
I 27 154
I 161 10
I 14 72
I 131 100
I 100 129
I 7 113
I 187 15
I 128 110
I 167 177
